Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Unnamed: 61
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.127829232,0.318509704,0.523210163,0.7832901090000001,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70.0,75.71,74.43999717,76.70999012,77.8826,79.98,77.6347,80.4759,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.409792399,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58.0,64.0,70.0,67.33999481,68.34997453,72.6756,71.59,73.0987,75.49850426,
Sweden,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5841920660000001,1.160519453,1.497871352,1.716364182,3.4128100960000003,5.098024243999999,9.04359976,23.72794756,33.46751233,41.43278316,45.68765221,51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90.0,91.0,90.0,92.76998606,93.17998801,94.7836,92.52,90.6102,91.50682826,
Swaziland,SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.00103175,0.050399009,0.088545986,0.096099605,0.47071759999999996,0.926191777,1.28159005,1.816203807,2.437073851,3.2286850730000003,3.696961073,3.696538789,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,26.17500573,25.64304231,28.57352278,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.651474286,1.28295593,2.526177514,6.2290548029999995,7.395629183,11.01510293,14.30417083,14.59250432,24.27213922,25.41326815,34.95197117,38.38,40.44,,41.0,43.16400446,47.076,50.4,51.25470199,54.25961786,56.51470815,
Syrian Arab Republic,SYR,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032607814,0.063687286,0.124295462,0.18169858,0.35375913,2.093101019,3.397972614,4.321593778,5.648106049,7.832551569,11.5,14.0,17.3,20.7,22.5,24.3001,26.2,28.09,29.97979724,31.86962727,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.000658168,0.004268504,0.012321728,0.035707076000000004,0.045934134,0.166069665,0.320308555,0.36092010700000005,0.39925770000000005,0.581045764,0.8472245209999999,1.19,1.5,1.7,1.9,2.1,2.5,2.9,3.5,5.0,
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.00116240390457773,0.0040327946209939205,0.013044957073088002,0.0337092235897055,0.09548786902147699,0.328379750449174,0.8641208134576189,1.92172149364427,2.81418807891006,4.460797530338179,5.835218073756749,6.97264594591226,8.42433572856668,10.302429296083,14.5636611515508,19.5018491046505,24.0667116366861,29.318961162100702,32.7888246045414,36.516035763495395,39.7089333070242,42.062233673822796,45.210102630003206,48.3866206866568,
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0243410405730863,0.0766280763218337,0.14656198675805499,0.29973272512598803,0.5366822675242221,1.02131610824452,1.5304880306617599,2.49670174685689,3.59920082880596,6.59083309364151,9.111829432539439,12.9405762514595,15.0482076253881,17.8307095967339,23.059126828161396,26.647939767766598,30.443666306617303,38.166886341364105,42.6097699584714,49.872903425417796,53.7257328030996,57.735702643104,60.92789502897389,64.4960018796902,
Togo,TGO,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010929139,0.211139465,0.305583935,0.5903632639999999,0.8,0.9,1.0,1.2,1.5,1.8,2.0,2.2,2.4,2.6,3.0,3.5,4.0,4.5,5.7,7.12,11.31,
Thailand,THA,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22e-05,0.000343725,0.013580966000000002,0.038614321,0.07482533799999999,0.115472136,0.360522185,1.091218985,2.426242432,3.6890412789999996,5.556326121000001,7.531250335,9.299027237999999,10.67730332,15.02600436,17.16071472,20.03,18.2,20.1,22.4,23.66992562,26.46,28.94,34.89,39.31612674,47.50496562,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.032791858,0.048599595,0.051259133,0.055462827,0.064583777,0.077479907,0.298690024,3.772406207,7.197619518,8.78,10.07,11.55,13.03,14.51,16.0,17.49,18.98,20.47,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.04502077,0.133282183,0.175209518,0.302132016,0.425182632,0.7540539829999999,0.9972565590000001,1.3195731179999999,1.4063606880000001,1.75,1.95,3.0,5.0,7.1958,9.6,12.2,14.99677482,17.99032446,
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0136850074172263,0.0299110804762202,0.050044220490610004,0.111169526378218,0.31309556486991497,0.614442309704355,1.23850481547806,2.06313245512784,3.9216607546599,5.66464161557311,8.91296821982824,11.330539152344901,14.4471779895181,16.6972139234595,20.8921713052321,23.894369441202002,26.6673278928429,31.270152214046696,34.981177762871496,39.704521155238396,43.4027606695706,46.4303152379145,48.9299033645253,54.406673728978994,56.514073214918,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.099031768,0.5,1.0,1.5,2.0,3.0,4.0,7.0,11.0,17.5,23.0,25.24624959,
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.00282568886820953,0.0131440587460298,0.0258900855289049,0.0744515281849407,0.158224277027974,0.41662660525278,0.838755952863302,1.133143862676,2.8133414216249597,4.04913707144215,7.45294420602812,8.449838594926991,9.81004337185742,11.735402049684902,14.8527788926691,17.4928668029268,20.4115894505623,22.641916935258497,25.9143340919913,29.4437562675588,34.444381492142895,38.773140265478,42.2247783476002,
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.12323112,0.163793456,0.510866122,0.765134358,1.01796712,2.434398044,2.8253718389999998,2.907297316,2.985817368,3.952373895,4.907782762,5.853944095,7.179865329,8.110769944,10.0,16.0,25.0,30.0,32.75396061,35.95444145,38.65127243,39.95,
South Asia (IDA & IBRD),TSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.00010898317633728,0.000213588190327478,0.0010787383877655802,0.0224723897486006,0.0407987010609245,0.0600474207468359,0.117013677938458,0.226317005562423,0.473920912087836,0.6635562041991719,1.4625452372725702,1.8431644130035298,2.18437603564208,2.5466883278998598,2.9833483063669504,3.9734001178418796,4.41682340804885,5.157112646590299,7.20654564155376,9.39309278703748,11.512009799094,13.7466237906087,19.0709449795339,23.1889008556779,26.466113346813003,
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.06872217785165599,0.12877978859001,0.23398984396980102,0.359684994781716,0.501116247797902,0.6422420418591911,0.8291086373646671,1.10924437621218,1.5060415973083001,2.0444694147349,2.72479419406114,3.50209081797886,3.9171738904480398,4.64759009404479,7.15498989881471,8.48982293627073,10.366219954965699,12.4170362511922,14.7699423932109,17.755638343474,19.998497746786498,
Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.158149899,0.393080525,1.173174658,2.7248253389999997,5.814250962000001,7.721411474,15.38462722,21.99867548,25.97176411,27.02427008,28.97671243,30.00374858,32.3,34.8,44.3,48.5,55.2,59.5162,63.8,65.1,69.19847061,73.29694122,
Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.007379544,0.011191953999999999,0.027615372000000003,0.043656974,0.10794095699999999,1.602494764,2.7507402930000002,4.297966035,5.252887295,6.490845795,8.528817752,9.655086542000001,12.98640865,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16,48.51983599,50.87967502,
Turkey,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.008457731999999999,0.049869182000000005,0.081691205,0.192724936,0.473695432,0.698805129,2.292117685,3.761685035,5.189481461000001,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.06571043,45.13,46.25,51.04,53.74497914,58.34773401,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,5.241639585,,,,,,,10.0,15.0,20.0,25.0,30.0,35.0,37.0,39.2,42.7,46.00915151,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.001622155,0.007900283000000001,0.009244125,0.075130889,0.11719444,0.17130035100000002,0.222484414,0.676962857,0.8775749709999999,1.1,1.3,1.6,1.9,2.4,2.9,3.2,3.95,4.4,7.0,10.0,13.0,
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.002863471,0.0046259479999999995,0.010319341,0.065289465,0.10554394,0.16371406300000002,0.237945087,0.384093505,0.46484984,0.71997068,1.742205503,2.529363038,3.6719653510000003,7.9,9.78,12.5,13.01354333,14.1,15.5,16.9,17.83485947,21.87617046,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.00077697,0.013641246000000001,0.043083985,0.098580381,0.198821885,0.301075792,0.405385448,0.716183762,1.2387595470000001,1.8738851159999999,3.148127588,3.4894778810000004,3.749764415,4.506124563999999,6.55,11.0,17.9,23.3,28.70826284,35.27,40.954128999999995,46.23597546,48.88464368,52.48180829,
Upper middle income,UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0095086119605494,0.0223728824714651,0.0545271580183757,0.126687120335138,0.262429739102422,0.6173375844537271,1.28501934061741,2.53192973210044,3.63832944597651,6.0054664310337404,7.909314708266599,9.94661132604335,11.567171902822,14.0881179303204,18.752676742364798,23.4937832114296,28.5037210215127,33.880455749124195,38.1485100751116,42.753534922697796,46.184982624159495,49.0202556552248,52.5688626890847,55.69540778193711,
Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.06247438599999999,0.310128582,1.847472089,3.3632396680000003,6.987069365,9.972765285,10.53905775,11.12143768,11.4194702,15.93713672,17.06309834,20.08818956,29.4,34.0,39.3,41.8,46.4,51.40466106,54.45376868,57.69,61.46,64.6,66.4,
United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.784728502,1.163193726,1.724202539,2.271673294,4.862780635,9.237088297,16.41935296,21.61640097,30.09319659,35.84872446,43.07916264,49.08083159,58.78540388,61.69711712,64.75825648,67.96805292,68.93119327,75.0,74.0,71.0,71.69,69.72946076,74.7,71.4,73.0,74.55420245,76.17673698,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.001527093,0.004285074,0.010536935,0.020754437,0.030688343,0.484347308,0.5975679939999999,1.081939742,1.9125951780000001,2.593725421,3.3435098880000003,6.388321967,7.490604681000001,9.080114522999999,11.9,15.9,18.6,23.6,26.8,35.5,42.8,46.79128694,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.128634622,0.48324831700000004,0.9263719570000001,1.8539976830000002,2.7820023,3.245037411,5.094809778,5.54959488,6.462274167,7.371165842000001,9.198278082,12.0,16.0,21.0,31.0,33.7,36.7,40.0,43.5,47.4,51.77,55.57461942,
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.012082134,0.041587233,0.055486978,0.122214848,0.24826058,0.39095931799999994,1.383990391,2.839825767,3.359597465,4.636000948,4.910446327,7.499963465,8.404469592,12.55299791,15.22471148,20.83,25.88,32.7,37.37,40.22,49.05008307,54.9,57.0,61.86924809,60.0,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18.88574127,,,,,,,36.0,37.0,37.4,37.6,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.9406452829999999,2.801957634,4.647185663999999,6.948368986,9.245220221,11.07460593,13.81508054,18.37576604,27.49443238,27.42907299,27.37700879,27.34431967,27.33261054,27.33933584,27.36177742,27.39650968,31.22,35.6,40.5479,45.3,50.07,54.839137300000004,59.60831579999999,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.00013481299999999998,0.003981962,0.013078543,0.128926663,0.254248276,1.2656512359999998,1.854999236,3.7802808139999997,7.642408528,12.73992929,17.25456172,20.75544477,23.92,26.55,30.65,35.07,36.8,38.5,41.0,43.5,46.5,
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.056845636,0.139505815,0.274185942,0.538300048,2.108336891,2.830572239,3.5100387110000004,3.903295845,4.746602619,5.0823338080000005,5.850585059,6.8,7.269119923,7.5,8.0,9.2,10.597999999999999,11.3,18.8,22.35140458,24.0,
World,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049687441232573,,,0.253542997692657,0.44997439569736297,0.7823278288278471,1.33413785803189,2.0526629660289197,3.1563664453301,4.653865215057491,6.770066508052451,8.095458176900848,10.579787734322801,12.2752833522124,14.1727766821155,15.7883095369873,17.5810761119666,20.512623069823302,23.067025362369105,25.487004862158198,28.8540458859406,31.2755209963524,34.3409696471734,36.8852987493858,39.9386983401633,43.1984562882465,45.910282039433795,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.174571863,0.230359015,0.285308333,0.5663925329999999,1.689902831,2.244832676,2.799630449,3.07552941,3.352592112,4.469173873,4.749983235,5.031615316,6.0,7.0,11.0,12.92249,15.3,21.2,25.40700977,29.41173011,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.000621081,0.015025295,0.023323242999999997,0.056628675,0.08250038700000001,0.090802459,0.518796032,0.6047340999999999,0.8812229890000001,1.048597934,1.247824049,5.01,6.89,9.96,12.35,14.905,17.4465,20.0,22.55,24.08540947,24.57920836,
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.013283591,0.038869106,0.113747184,0.246905533,0.6767401040000001,0.8418829309999999,1.632093791,2.906220867,4.116249583,5.348559732,6.346619317999999,6.710322437,7.007691726,8.425118682999999,7.48854253,7.607139675,8.065375174,8.43,10.0,24.0,33.97,41.0,46.5,49.0,51.91911572,54.0,
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.006776105,0.008783623,0.009069176,0.009329658000000001,0.030226182999999997,0.14705317199999998,0.191071643,0.23312955600000002,0.477750907,0.9804830390000001,2.013549532,2.851752261,4.159913394,4.87,5.55,6.31,10.0,11.5,13.4682,15.4,19.0,21.0,25.50657885,
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.00173928,0.00768354,0.016790483999999998,0.033080327,0.081648476,0.161675528,0.401433535,0.799846046,1.1,1.8,2.1,2.4,2.4,3.0,3.5,4.0,6.4,8.4,12.0,15.5,16.36473996,22.7428181,23.11998904,
