"year","country","value"
1993,"KEN",5751789915.05363
1994,"KEN",7148145375.78545
1995,"KEN",9046326059.988571
1996,"KEN",12045858436.2399
1997,"KEN",13115773737.5664
1998,"KEN",14093998843.7334
1999,"KEN",12896013576.7324
2000,"KEN",12705357103.0056
2001,"KEN",12986007425.8781
2002,"KEN",13147743910.7241
2003,"KEN",14904517649.8476
2004,"KEN",16095337093.8366
2005,"KEN",18737897744.7948
2006,"KEN",25825524820.8064
2007,"KEN",31958195182.2406
2008,"KEN",35895153327.8497
2009,"KEN",37021512048.8158
2010,"KEN",39999659233.7555
2011,"KEN",41953433591.4101
2012,"KEN",50412754821.9795
2013,"KEN",55097343447.5616
2014,"KEN",61445345999.0765
2015,"KEN",63767539356.6051
2016,"KEN",70529014778.3251
1990,"KGZ",2674000000.0
1991,"KGZ",2570833333.33333
1992,"KGZ",2316562500.0
1993,"KGZ",2028295454.54545
1994,"KGZ",1681006993.00699
1995,"KGZ",1661018518.5185199
1996,"KGZ",1827570586.1678398
1997,"KGZ",1767864035.71943
1998,"KGZ",1645963749.83146
1999,"KGZ",1249062025.13805
2000,"KGZ",1369693171.43504
2001,"KGZ",1525112241.84376
2002,"KGZ",1605640633.42189
2003,"KGZ",1919012780.9708602
2004,"KGZ",2211535311.62834
2005,"KGZ",2460248026.17783
2006,"KGZ",2834168889.42019
2007,"KGZ",3802566170.8154297
2008,"KGZ",5139957784.91084
2009,"KGZ",4690062255.12247
2010,"KGZ",4794357795.07139
2011,"KGZ",6197766118.59856
2012,"KGZ",6605139933.410629
2013,"KGZ",7335027591.91628
2014,"KGZ",7468096566.711579
2015,"KGZ",6678178340.45121
2016,"KGZ",6551287937.62632
1960,"KHM",637142865.7142861
1961,"KHM",642857134.2857139
1962,"KHM",660000008.571429
1963,"KHM",728571437.1428571
1964,"KHM",782857128.571429
1965,"KHM",868571428.571429
1966,"KHM",914285714.285714
1967,"KHM",962857134.285714
1968,"KHM",1065714248.5714301
1969,"KHM",978873232.394366
1970,"KHM",718401157.7241629
1971,"KHM",969911421.394181
1972,"KHM",505549441.37507695
1973,"KHM",702899155.982033
1974,"KHM",588443893.6897731
1975,"KHM",0
1976,"KHM",0
1977,"KHM",0
1978,"KHM",0
1979,"KHM",0
1980,"KHM",0
1981,"KHM",0
1982,"KHM",0
1983,"KHM",0
1984,"KHM",0
1985,"KHM",0
1986,"KHM",0
1987,"KHM",0
1988,"KHM",0
1989,"KHM",0
1990,"KHM",0
1991,"KHM",0
1992,"KHM",0
1993,"KHM",2533727592.02872
1994,"KHM",2791435272.25765
1995,"KHM",3441205692.90388
1996,"KHM",3506695719.5716
1997,"KHM",3443413388.70675
1998,"KHM",3120425502.56968
1999,"KHM",3517242477.2336802
2000,"KHM",3654031716.2764897
2001,"KHM",3984000517.01899
2002,"KHM",4284028482.5497103
2003,"KHM",4658246918.260139
2004,"KHM",5337833248.028279
2005,"KHM",6293046161.82646
2006,"KHM",7274595706.66355
2007,"KHM",8639235842.177559
2008,"KHM",10351914093.1626
2009,"KHM",10401851850.6062
2010,"KHM",11242275198.9706
2011,"KHM",12829541141.0175
2012,"KHM",14038383450.1945
2013,"KHM",15449630418.5461
2014,"KHM",16777820332.6952
2015,"KHM",18049954289.4301
2016,"KHM",20016747754.0153
1970,"KIR",14295279.544693697
1971,"KIR",15278632.4786325
1972,"KIR",18936526.9461078
1973,"KIR",31710657.7257811
1974,"KIR",85637174.3722131
1975,"KIR",55081816.991752796
1976,"KIR",41109617.499694504
1977,"KIR",38748059.4366822
1978,"KIR",45210026.3248255
1979,"KIR",42620165.43706679
1980,"KIR",38715554.5433842
1981,"KIR",41369800.0459664
1982,"KIR",40572066.1324678
1983,"KIR",37837837.8378378
1984,"KIR",41246160.596753
1985,"KIR",32125148.4042182
1986,"KIR",32085561.497326195
1987,"KIR",33608738.2719507
1988,"KIR",42972107.1958747
1989,"KIR",41119721.651115
1990,"KIR",39809538.6776989
1991,"KIR",47515189.281819604
1992,"KIR",47737955.346651
1993,"KIR",46919624.6430029
1994,"KIR",54832577.8622606
1995,"KIR",56338028.169014096
1996,"KIR",66515376.7900462
1997,"KIR",67537479.5903221
1998,"KIR",65334841.06043471
1999,"KIR",69032258.0645161
2000,"KIR",67254174.3970315
2001,"KIR",63101272.3699183
2002,"KIR",72196457.6768445
2003,"KIR",90231856.8000519
2004,"KIR",102367039.270481
2005,"KIR",112133944.253532
2006,"KIR",108545632.53012
2007,"KIR",130754915.906619
2008,"KIR",139125482.301627
2009,"KIR",130465372.016846
2010,"KIR",153275912.676573
2011,"KIR",177142135.121196
2012,"KIR",188045661.627666
2013,"KIR",187153601.08128998
2014,"KIR",186066973.138634
2015,"KIR",160121929.231463
2016,"KIR",165765016.35444498
1960,"KNA",12366563.611969901
1961,"KNA",12483229.3064224
1962,"KNA",12541562.1536487
1963,"KNA",12833226.389780099
1964,"KNA",13416554.862042801
1965,"KNA",13593932.322053699
1966,"KNA",14469078.1796966
1967,"KNA",16742338.251986401
1968,"KNA",14600000.0
1969,"KNA",15850000.0
1970,"KNA",16300000.0
1971,"KNA",19624746.4503043
1972,"KNA",22944849.1155047
1973,"KNA",24196018.3767228
1974,"KNA",31514856.3078422
1975,"KNA",33364055.299539197
1976,"KNA",30095602.294455104
1977,"KNA",44680000.0
1978,"KNA",49095407.407407396
1979,"KNA",58296666.6666667
1980,"KNA",67715444.4444444
1981,"KNA",79026037.037037
1982,"KNA",84381407.4074074
1983,"KNA",85100481.48148149
1984,"KNA",95898444.4444444
1985,"KNA",106057000.0
1986,"KNA",125272259.25925902
1987,"KNA",140705629.62963
1988,"KNA",165745740.74074098
1989,"KNA",185094777.777778
1990,"KNA",208740444.444444
1991,"KNA",209880962.96296299
1992,"KNA",229434518.51851898
1993,"KNA",249676000.0
1994,"KNA",277567259.259259
1995,"KNA",299699666.666667
1996,"KNA",318742962.962963
1997,"KNA",357237682.126571
1998,"KNA",364975456.93842
1999,"KNA",389984428.873318
2000,"KNA",420515112.89066803
2001,"KNA",461078096.244393
2002,"KNA",483120201.312424
2003,"KNA",465850733.32591903
2004,"KNA",502561637.037037
2005,"KNA",543167674.4444441
2006,"KNA",636218025.185185
2007,"KNA",674008481.481481
2008,"KNA",738942555.555555
2009,"KNA",723209111.111111
2010,"KNA",705015370.37037
2011,"KNA",753225962.962963
2012,"KNA",734462666.666667
2013,"KNA",788163888.888889
2014,"KNA",847778185.185185
2015,"KNA",876478555.555555
2016,"KNA",916896555.5555551
1960,"KOR",3957873925.93719
1961,"KOR",2417237753.94419
1962,"KOR",2813933899.74577
1963,"KOR",3988246108.63888
1964,"KOR",3458518493.92483
1965,"KOR",3120307807.8078103
1966,"KOR",3928171298.00251
1967,"KOR",4854576371.4328
1968,"KOR",6117260075.90819
1969,"KOR",7675805108.27318
1970,"KOR",8999227202.47295
1971,"KOR",9889961111.91128
1972,"KOR",10842220468.8335
1973,"KOR",13841885920.8676
1974,"KOR",19482038222.8595
1975,"KOR",21704752066.1157
1976,"KOR",29779338842.9752
1977,"KOR",38265082644.6281
1978,"KOR",51700619834.7107
1979,"KOR",66567975206.6116
1980,"KOR",64980820835.3226
1981,"KOR",72425590649.4574
1982,"KOR",77773431088.25299
1983,"KOR",87024427972.9294
1984,"KOR",96597434179.5082
1985,"KOR",100273097170.18
1986,"KOR",115537126325.94
1987,"KOR",146133338196.141
1988,"KOR",196964195387.371
1989,"KOR",243526047716.915
1990,"KOR",279349355713.801
1991,"KOR",325734233312.87897
1992,"KOR",350051111253.443
1993,"KOR",386302839273.923
1994,"KOR",455602962225.40295
1995,"KOR",556130926912.754
1996,"KOR",598099073901.423
1997,"KOR",557503074772.151
1998,"KOR",374241351752.483
1999,"KOR",485248229336.65295
2000,"KOR",561633125839.994
2001,"KOR",533052076313.52704
2002,"KOR",609020054512.465
2003,"KOR",680520724062.403
2004,"KOR",764880644710.649
2005,"KOR",898137194716.188
2006,"KOR",1011797457138.5
2007,"KOR",1122679154632.41
2008,"KOR",1002219052967.54
2009,"KOR",901934953364.7109
2010,"KOR",1094499338702.72
2011,"KOR",1202463682633.85
2012,"KOR",1222807284485.31
2013,"KOR",1305604981271.91
2014,"KOR",1411333926201.24
2015,"KOR",1382764027113.82
2016,"KOR",1411245589976.63
1965,"KWT",2097451694.2033
1966,"KWT",2391486978.4374104
1967,"KWT",2441893027.16326
1968,"KWT",2663119574.34892
1969,"KWT",2769532343.88127
1970,"KWT",2873984878.18538
1971,"KWT",3880370401.57259
1972,"KWT",4451200972.9401
1973,"KWT",5408293998.65138
1974,"KWT",13004774556.6166
1975,"KWT",12024138275.8621
1976,"KWT",13131668946.6484
1977,"KWT",14135729588.2763
1978,"KWT",15500908760.4507
1979,"KWT",24746019536.903
1980,"KWT",28638550499.4451
1981,"KWT",25056672166.4275
1982,"KWT",21577977770.059
1983,"KWT",20869434305.3173
1984,"KWT",21697297872.3404
1985,"KWT",21442619680.8511
1986,"KWT",17903681693.0489
1987,"KWT",22365734481.5213
1988,"KWT",20692472759.8566
1989,"KWT",24312117767.1886
1990,"KWT",18427777777.7778
1991,"KWT",11008793176.2223
1992,"KWT",19858555214.7239
1993,"KWT",23941391390.7285
1994,"KWT",24848483838.3838
1995,"KWT",27191689008.0429
1996,"KWT",31493987641.9506
1997,"KWT",30354434553.2476
1998,"KWT",25941929461.9423
1999,"KWT",30121879434.954
2000,"KWT",37711864406.7797
2001,"KWT",34890772742.0933
2002,"KWT",38137545245.1464
2003,"KWT",47875838926.1745
2004,"KWT",59440108585.0017
2005,"KWT",80797945205.4795
2006,"KWT",101550654720.88199
2007,"KWT",114641097818.438
2008,"KWT",147395833333.333
2009,"KWT",105899930507.297
2010,"KWT",115419050942.08
2011,"KWT",154027536231.884
2012,"KWT",174070025008.932
2013,"KWT",174161495063.47
2014,"KWT",162631763879.129
2015,"KWT",114041209704.221
1960,"LAC",73395468426.688
1961,"LAC",77129609859.8088
1962,"LAC",88911888348.821
1963,"LAC",89097573498.6413
1964,"LAC",99074812474.4309
1965,"LAC",107304593077.581
1966,"LAC",117616850185.479
1967,"LAC",120609010516.58
1968,"LAC",130256250949.786
1969,"LAC",145346421052.827
1970,"LAC",157880701506.35
1971,"LAC",175505487290.549
1972,"LAC",198599650385.719
1973,"LAC",259117670925.781
1974,"LAC",344587170087.19104
1975,"LAC",371280813794.00604
1976,"LAC",411643476107.596
1977,"LAC",450102375279.173
1978,"LAC",509915128707.52203
1979,"LAC",602811483644.084
1980,"LAC",710116907993.984
1981,"LAC",818425766809.1079
1982,"LAC",769759179392.8
1983,"LAC",685169082243.0029
1984,"LAC",673764033131.398
1985,"LAC",695943952938.005
1986,"LAC",707488075055.6221
1987,"LAC",740352753238.472
1988,"LAC",846851503909.44
1989,"LAC",925567803838.453
1990,"LAC",1081353158707.23
1991,"LAC",1341594021709.41
1992,"LAC",1247729796135.0
1993,"LAC",1446291182393.37
1994,"LAC",1663902703398.57
1995,"LAC",1760538940825.78
1996,"LAC",1895254878110.68
1997,"LAC",2074269012884.32
1998,"LAC",2085413655025.19
1999,"LAC",1867635348455.59
2000,"LAC",2070772006620.39
2001,"LAC",2013631181344.99
2002,"LAC",1791362291806.72
2003,"LAC",1839436251262.6
2004,"LAC",2121459944550.01
2005,"LAC",2579728858022.5
2006,"LAC",3029641277365.53
2007,"LAC",3598012077005.43
2008,"LAC",4213388169678.88
2009,"LAC",3953038143139.52
2010,"LAC",4923451838328.67
2011,"LAC",5604881793369.78
2012,"LAC",5639788774858.59
2013,"LAC",5771253261929.29
2014,"LAC",5796104713749.25
2015,"LAC",4918880825241.12
2016,"LAC",4761155214485.85
1984,"LAO",1757142805.7142901
1985,"LAO",2366666615.55556
1986,"LAO",1776842041.0526302
1987,"LAO",1087273103.6963902
1988,"LAO",598961269.297879
1989,"LAO",714046821.093797
1990,"LAO",865559856.1639
1991,"LAO",1028087972.31085
1992,"LAO",1127806944.6151302
1993,"LAO",1327748654.6596901
1994,"LAO",1543606345.1168401
1995,"LAO",1763536304.53964
1996,"LAO",1873671550.3463602
1997,"LAO",1747011857.33107
1998,"LAO",1280177838.71905
1999,"LAO",1454430642.49183
2000,"LAO",1731198022.45494
2001,"LAO",1768619058.3464699
2002,"LAO",1758176653.07746
2003,"LAO",2023324407.3031602
2004,"LAO",2366398119.8821
2005,"LAO",2735558726.25625
2006,"LAO",3452882514.0016603
2007,"LAO",4222962987.53859
2008,"LAO",5443915120.50795
2009,"LAO",5832915387.08908
2010,"LAO",7127792629.582941
2011,"LAO",8261299199.6817
2012,"LAO",10191367558.2708
2013,"LAO",11942157500.4254
2014,"LAO",13268297521.6066
2015,"LAO",14390323462.0115
2016,"LAO",15903437789.8552
1988,"LBN",3313540067.9324603
1989,"LBN",2717998687.71002
1990,"LBN",2838485353.9618697
1991,"LBN",4451497288.27108
1992,"LBN",5545921947.46583
1993,"LBN",7535259851.035971
1994,"LBN",9599127049.9375
1995,"LBN",11718795528.4939
1996,"LBN",13690217333.2697
1997,"LBN",15751867489.4446
1998,"LBN",17247179005.5219
1999,"LBN",17391056369.2265
2000,"LBN",17260364842.4544
2001,"LBN",17649751243.7811
2002,"LBN",19152238805.9701
2003,"LBN",20082918739.6352
2004,"LBN",20955223880.597
2005,"LBN",21287562189.0547
2006,"LBN",21796351575.4561
2007,"LBN",24577114427.8607
2008,"LBN",28829850746.2687
2009,"LBN",35139635157.5456
2010,"LBN",38009950248.7562
2011,"LBN",40078938640.1327
2012,"LBN",43205095854.062996
2013,"LBN",44352417910.4478
2014,"LBN",45730945273.6318
2015,"LBN",47084703150.9121
2016,"LBN",47536798648.0929
1960,"LBR",190495600.0
1961,"LBR",183920900.0
1962,"LBR",191861800.0
1963,"LBR",200229600.0
1964,"LBR",218929100.0
1965,"LBR",229260800.0
1966,"LBR",244459500.0
1967,"LBR",261024300.0
1968,"LBR",276820700.0
1969,"LBR",306961800.0
1970,"LBR",323099700.0
1971,"LBR",341543100.0
1972,"LBR",368098000.0
1973,"LBR",386968300.0
1974,"LBR",486955000.0
1975,"LBR",577549300.0
1976,"LBR",596675700.0
1977,"LBR",673010600.0
1978,"LBR",717240400.0
1979,"LBR",814067900.0
1980,"LBR",854711500.0
1981,"LBR",846514500.0
1982,"LBR",863933200.0
1983,"LBR",823374900.0
1984,"LBR",848478300.0
1985,"LBR",851296100.0
1986,"LBR",840964400.0
1987,"LBR",972800000.0
1988,"LBR",1038300000.0
1989,"LBR",786300000.0
1990,"LBR",384400000.0
1991,"LBR",348000000.0
1992,"LBR",223500000.0
1993,"LBR",160400000.0
1994,"LBR",132200000.0
1995,"LBR",134800000.0
1996,"LBR",159400000.0
1997,"LBR",295900000.0
1998,"LBR",359600000.0
1999,"LBR",441800000.0
2000,"LBR",529064600.0
2001,"LBR",521000000.0
2002,"LBR",543000000.0
2003,"LBR",416000000.0
2004,"LBR",474700000.0
2005,"LBR",550000000.0
2006,"LBR",604028900.0
2007,"LBR",739027200.0
2008,"LBR",850040500.0
2009,"LBR",1155147400.0
2010,"LBR",1292697100.0
2011,"LBR",1545400000.0
2012,"LBR",1735500000.0
2013,"LBR",1946500000.0
2014,"LBR",2013000000.0
2015,"LBR",2034000000.0
2016,"LBR",2101000000.0
1990,"LBY",28901836158.1921
1991,"LBY",31995012468.8279
1992,"LBY",33881392045.4545
1993,"LBY",30657030223.3903
1994,"LBY",28607921928.8175
1995,"LBY",25544128198.9955
1996,"LBY",27884615384.6154
1997,"LBY",30698633109.1343
1998,"LBY",27249786142.0017
1999,"LBY",35976714100.9056
2000,"LBY",38270206950.41
2001,"LBY",34110064452.1567
2002,"LBY",20481889763.7795
2003,"LBY",26265625000.0
2004,"LBY",33122307692.3077
2005,"LBY",47334148578.4164
2006,"LBY",54961936662.6066
2007,"LBY",67516236337.7158
2008,"LBY",87140405361.2292
2009,"LBY",63028320702.0343
2010,"LBY",74773444900.5368
2011,"LBY",34699395523.6073
1977,"LCA",87350296.2962963
1978,"LCA",102094111.111111
1979,"LCA",123935518.518519
1980,"LCA",146341370.37037
1981,"LCA",167970111.11111102
1982,"LCA",182754000.0
1983,"LCA",197228777.777778
1984,"LCA",217663037.03703701
1985,"LCA",241273000.0
1986,"LCA",289689703.703704
1987,"LCA",319999000.0
1988,"LCA",366541074.07407403
1989,"LCA",415518111.111111
1990,"LCA",483962444.44444406
1991,"LCA",513753814.81481504
1992,"LCA",566894740.740741
1993,"LCA",574870407.407407
1994,"LCA",600005555.5555559
1995,"LCA",640449518.518518
1996,"LCA",662196185.185185
1997,"LCA",676949592.592593
1998,"LCA",737554888.888889
1999,"LCA",775934814.814815
2000,"LCA",784159222.222222
2001,"LCA",743808074.074074
2002,"LCA",748346592.592593
2003,"LCA",823837148.1481481
2004,"LCA",893107222.2222221
2005,"LCA",951207370.3703699
2006,"LCA",1062617148.14815
2007,"LCA",1150526259.25926
2008,"LCA",1187075814.81481
2009,"LCA",1180949888.88889
2010,"LCA",1241892814.81481
2011,"LCA",1280623888.88889
2012,"LCA",1298815407.40741
2013,"LCA",1318052185.18519
2014,"LCA",1386188629.62963
2015,"LCA",1431135703.7037
2016,"LCA",1378627407.40741
1960,"LCN",81335708158.3443
1961,"LCN",86401584488.3536
1962,"LCN",99481675925.6461
1963,"LCN",100098916449.482
1964,"LCN",111187571708.138
1965,"LCN",119770855417.034
1966,"LCN",131441046973.645
1967,"LCN",134656954436.10199
1968,"LCN",145003715112.852
1969,"LCN",162478337649.175
1970,"LCN",176599025753.899
1971,"LCN",197516007395.649
1972,"LCN",222012458330.349
1973,"LCN",290635424017.815
1974,"LCN",377414609274.585
1975,"LCN",395907967532.82
1976,"LCN",440234859365.24603
1977,"LCN",484661331040.51
1978,"LCN",549446058227.608
1979,"LCN",653954905517.9929
1980,"LCN",775694201000.9979
1981,"LCN",893319180442.03
1982,"LCN",835598635373.718
1983,"LCN",742131362715.13
1984,"LCN",732119681685.985
1985,"LCN",753457210392.115
1986,"LCN",766884115163.0859
1987,"LCN",807221928870.775
1988,"LCN",921057504403.981
1989,"LCN",1006663109351.51
1990,"LCN",1170492069137.05
1991,"LCN",1440178343773.41
1992,"LCN",1358408884629.25
1993,"LCN",1564958747054.93
1994,"LCN",1797150601776.68
1995,"LCN",1916099987786.13
1996,"LCN",2060739339903.32
1997,"LCN",2255377931345.84
1998,"LCN",2271734533241.35
1999,"LCN",2050793763394.57
2000,"LCN",2262087169598.72
2001,"LCN",2204812506381.58
2002,"LCN",1976792950166.03
2003,"LCN",2035297139655.23
2004,"LCN",2350651916539.51
2005,"LCN",2845502363895.84
2006,"LCN",3337221449300.27
2007,"LCN",3936233646847.04
2008,"LCN",4575918488687.77
2009,"LCN",4302206309092.67
2010,"LCN",5334359891440.17
2011,"LCN",6063818698406.6
2012,"LCN",6118412887655.45
2013,"LCN",6270431804476.17
2014,"LCN",6276266893804.01
2015,"LCN",5359411894984.13
2016,"LCN",5201168272873.09
1985,"LDC",121227419694.536
1986,"LDC",131938238081.80801
1987,"LDC",143578647017.28198
1988,"LDC",147074754062.361
1989,"LDC",152628715228.138
1990,"LDC",157170715256.827
1991,"LDC",160976404765.40198
1992,"LDC",141665506654.27698
1993,"LDC",143654148545.13
1994,"LDC",134056722134.952
1995,"LDC",152708087751.642
1996,"LDC",168685657996.561
1997,"LDC",178534049893.88397
1998,"LDC",179530418610.067
1999,"LDC",181622928394.09802
2000,"LDC",206064992890.969
2001,"LDC",196139081536.10898
2002,"LDC",211734892493.178
2003,"LDC",239687925539.993
2004,"LDC",275300002656.28
2005,"LDC",322233431675.558
2006,"LDC",377006716127.01794
2007,"LDC",458953974129.743
2008,"LDC",570703787280.472
2009,"LDC",583900864058.256
2010,"LDC",659839922368.981
2011,"LDC",750266890616.884
2012,"LDC",796749375366.047
2013,"LDC",863502921391.032
2014,"LDC",936514097645.9829
2015,"LDC",928999138028.5071
2016,"LDC",940285148246.6809
1980,"LIC",80209493052.731
1981,"LIC",77218047173.3982
1982,"LIC",80698662025.2459
1983,"LIC",75225831144.4383
1984,"LIC",69082552304.0881
1985,"LIC",71599175719.0479
1986,"LIC",81243884335.6357
1987,"LIC",84768074082.989
1988,"LIC",91473322897.3124
1989,"LIC",90496828327.9022
1990,"LIC",96263982212.309
1991,"LIC",98290478926.7244
1992,"LIC",86879256494.9217
1993,"LIC",86545417718.2698
1994,"LIC",73004355880.147
1995,"LIC",84186096134.2208
1996,"LIC",93849664244.7633
1997,"LIC",97016681510.3044
1998,"LIC",98076470573.4087
1999,"LIC",98178378552.34401
2000,"LIC",113334918600.364
2001,"LIC",102344707240.841
2002,"LIC",110542725688.21199
2003,"LIC",121412373512.426
2004,"LIC",138406056360.832
2005,"LIC",159876776422.89902
2006,"LIC",177405351695.882
2007,"LIC",211564340820.323
2008,"LIC",254864815001.772
2009,"LIC",271114296708.762
2010,"LIC",289973428214.635
2011,"LIC",327276455418.728
2012,"LIC",352304788203.414
2013,"LIC",379841277359.31
2014,"LIC",409946364477.95703
2015,"LIC",401557904349.12103
2016,"LIC",405500691890.706
1970,"LIE",90098330.6654471
1971,"LIE",104888628.17194399
1972,"LIE",124941925.010473
1973,"LIE",165930611.729019
1974,"LIE",193983720.461869
1975,"LIE",246387479.17715898
1976,"LIE",272493879.020643
1977,"LIE",303496276.26378196
1978,"LIE",436918176.733781
1979,"LIE",503180669.994587
1980,"LIE",534701915.617354
1981,"LIE",511658690.56104296
1982,"LIE",522090331.47810704
1983,"LIE",524034109.856605
1984,"LIE",502617355.407073
1985,"LIE",529078995.563876
1986,"LIE",779365167.602424
1987,"LIE",1052843347.6394801
1988,"LIE",1161757671.01756
1989,"LIE",1120000916.92646
1990,"LIE",1421466239.56234
1991,"LIE",1484152022.3152
1992,"LIE",1631197909.2589998
1993,"LIE",1673104493.77369
1994,"LIE",1948118227.6815102
1995,"LIE",2428461395.3488398
1996,"LIE",2504033252.4271803
1997,"LIE",2298410390.6842103
1998,"LIE",2479721340.8746
1999,"LIE",2664026095.0605803
2000,"LIE",2483953102.79488
2001,"LIE",2491822706.8025603
2002,"LIE",2688630822.53304
2003,"LIE",3070691319.52179
2004,"LIE",3454362685.96703
2005,"LIE",3659251525.8593
2006,"LIE",4000239272.61126
2007,"LIE",4601299566.81106
2008,"LIE",5081432924.0144
2009,"LIE",4504549214.226629
2010,"LIE",5082366478.08994
2011,"LIE",5739977477.47748
2012,"LIE",5456009384.66461
2013,"LIE",6391735893.83968
2014,"LIE",6663501418.90417
1960,"LKA",1409873949.5798302
1961,"LKA",1444327731.0924401
1962,"LKA",1434156378.6008198
1963,"LKA",1240672268.9075599
1964,"LKA",1309747899.1596599
1965,"LKA",1698319327.73109
1966,"LKA",1751470588.23529
1967,"LKA",1859465020.5761302
1968,"LKA",1801344537.81513
1969,"LKA",1965546218.4873898
1970,"LKA",2296470588.23529
1971,"LKA",2369308600.33727
1972,"LKA",2553936348.40871
1973,"LKA",2875625000.0
1974,"LKA",3574586466.16541
1975,"LKA",3791298145.50642
1976,"LKA",3591319857.3127203
1977,"LKA",4104509582.86359
1978,"LKA",2733183856.5022397
1979,"LKA",3364611432.24149
1980,"LKA",4024621899.5765295
1981,"LKA",4415844155.84416
1982,"LKA",4768765016.81884
1983,"LKA",5167913302.16745
1984,"LKA",6043474842.76729
1985,"LKA",5978460972.017671
1986,"LKA",6405210563.88294
1987,"LKA",6682167119.56522
1988,"LKA",6978371581.26375
1989,"LKA",6987267683.77254
1990,"LKA",8032551173.240141
1991,"LKA",9000362581.58086
1992,"LKA",9703011635.86585
1993,"LKA",10338679635.7616
1994,"LKA",11717604208.8223
1995,"LKA",13029697560.9756
1996,"LKA",13897738375.2488
1997,"LKA",15091913883.7091
1998,"LKA",15794972847.1683
1999,"LKA",15656327859.5696
2000,"LKA",16330814179.9766
2001,"LKA",15746229581.5619
2002,"LKA",16536535647.0834
2003,"LKA",18881765437.2151
2004,"LKA",20662525941.2986
2005,"LKA",24406252456.5141
2006,"LKA",28279814924.5918
2007,"LKA",32350248410.8216
2008,"LKA",40713812309.7316
2009,"LKA",42066217871.5349
2010,"LKA",56725745039.336
2011,"LKA",65292741296.5382
2012,"LKA",68434399083.41
2013,"LKA",74317806754.5267
2014,"LKA",79356456990.2891
2015,"LKA",80611989527.2158
2016,"LKA",81321876307.2556
1965,"LMC",137461884746.768
1966,"LMC",124653071069.42
1967,"LMC",132904891803.828
1968,"LMC",142418186233.417
1969,"LMC",158951711186.14
1970,"LMC",174828599744.635
1971,"LMC",181895531247.86398
1972,"LMC",193226951288.582
1973,"LMC",230257570746.10397
1974,"LMC",295746915764.23804
1975,"LMC",328315078089.787
1976,"LMC",355970733034.942
1977,"LMC",407693469545.835
1978,"LMC",456337424996.253
1979,"LMC",519598733097.623
1980,"LMC",645574198150.023
1981,"LMC",681873952068.2421
1982,"LMC",688236725783.099
1983,"LMC",672506305328.49
1984,"LMC",669999684572.2379
1985,"LMC",705033625730.708
1986,"LMC",734922204323.8491
1987,"LMC",807849540707.223
1988,"LMC",841860056894.846
1989,"LMC",854143629643.2671
1990,"LMC",914031845671.274
1991,"LMC",879585053610.511
1992,"LMC",917120105052.3109
1993,"LMC",928250234223.783
1994,"LMC",1008393895038.79
1995,"LMC",1132835750025.1
1996,"LMC",1244059564531.71
1997,"LMC",1285159992957.22
1998,"LMC",1162403879271.33
1999,"LMC",1260946586435.45
2000,"LMC",1334823902218.48
2001,"LMC",1347552601226.17
2002,"LMC",1447377162059.63
2003,"LMC",1659139779548.2
2004,"LMC",1897336556896.53
2005,"LMC",2185062024100.34
2006,"LMC",2598144857845.71
2007,"LMC",3198643502815.83
2008,"LMC",3597614231170.5
2009,"LMC",3686218059205.86
2010,"LMC",4659868433805.74
2011,"LMC",5271066216374.76
2012,"LMC",5526562820088.11
2013,"LMC",5765503690093.18
2014,"LMC",6067382503069.23
2015,"LMC",6034684295981.41
2016,"LMC",6252243979358.16
1960,"LMY",322880916332.716
1961,"LMY",311231715583.693
1962,"LMY",325417665734.193
1963,"LMY",350156888666.0
1964,"LMY",389096758803.45
1965,"LMY",430331569299.83203
1966,"LMY",445816749394.90796
1967,"LMY",457649154436.817
1968,"LMY",484077925262.18604
1969,"LMY",541207794796.46704
1970,"LMY",592564334146.401
1971,"LMY",639515242844.186
1972,"LMY",714843001925.87
1973,"LMY",903871947953.726
1974,"LMY",1155364728140.96
1975,"LMY",1278200898264.97
1976,"LMY",1383584014217.25
1977,"LMY",1557251333561.92
1978,"LMY",1689674986849.66
1979,"LMY",2008497065323.04
1980,"LMY",2344256743828.1
1981,"LMY",2520680956567.89
1982,"LMY",2506206543210.46
1983,"LMY",2460475457385.26
1984,"LMY",2497490161411.77
1985,"LMY",2631158758229.95
1986,"LMY",2752146346147.57
1987,"LMY",2830361348685.47
1988,"LMY",3061048683744.94
1989,"LMY",3252693889005.75
1990,"LMY",3658538915672.86
1991,"LMY",3901223943739.81
1992,"LMY",3855226625179.94
1993,"LMY",4108081847781.05
1994,"LMY",4454438133064.9
1995,"LMY",4983280097683.29
1996,"LMY",5432096474657.18
1997,"LMY",5746597952135.0
1998,"LMY",5570045115899.25
1999,"LMY",5438376046486.81
2000,"LMY",5939720920632.49
2001,"LMY",5994991423437.34
2002,"LMY",6113967979982.55
2003,"LMY",6911432587348.75
2004,"LMY",8199024522261.19
2005,"LMY",9771338254565.71
2006,"LMY",11610585486988.0
2007,"LMY",14403262097266.8
2008,"LMY",17304070901099.9
2009,"LMY",16904208788743.9
2010,"LMY",20662142675904.1
2011,"LMY",24424596002573.7
2012,"LMY",25968368047735.1
2013,"LMY",27567318674507.7
2014,"LMY",28525913355152.4
2015,"LMY",27073448479273.1
2016,"LMY",27096675874126.4
1960,"LSO",34579308.4138317
1961,"LSO",35699286.01427971
1962,"LSO",41859162.8167437
